flow_id,src_device_id,dst_device_id,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,packet_count,duration_seconds,timestamp,status,severity
FLOW_000170,DEV_00009,DEV_00056,192.168.154.80,192.168.243.165,0,0,ICMP,23226888,37595364,9284,632,2025-12-26T23:27:53.470914,blocked,low
FLOW_000171,DEV_00208,DEV_00030,192.168.120.78,192.168.185.113,54832,53,DNS,14164334,24937124,817,1596,2025-12-31T02:27:53.470954,blocked,low
FLOW_000172,DEV_00126,DEV_00035,192.168.124.90,192.168.10.74,4656,5432,TCP,26630222,45880699,8067,1130,2026-01-01T14:27:53.470991,blocked,low
FLOW_000173,DEV_00118,DEV_00288,192.168.216.159,192.168.58.156,0,0,ICMP,43835687,37694116,5317,609,2026-01-02T13:27:53.471039,blocked,low
FLOW_000174,DEV_00090,DEV_00207,192.168.49.240,192.168.154.206,52439,5432,TCP,44558385,26796432,3765,2339,2025-12-28T15:27:53.471081,success,low
FLOW_000175,DEV_00142,DEV_00245,192.168.244.125,192.168.27.158,21892,5432,TCP,38163365,4880355,2865,2565,2025-12-26T16:27:53.471119,success,low
FLOW_000176,DEV_00138,DEV_00037,192.168.222.31,192.168.204.160,51252,8080,TCP,22142556,28740491,4460,70,2025-12-27T15:27:53.471156,blocked,low
FLOW_000177,DEV_00109,DEV_00166,192.168.151.37,192.168.164.210,33572,53,DNS,12406030,4039927,7827,3291,2026-01-02T16:27:53.471195,blocked,low
FLOW_000178,DEV_00082,DEV_00008,192.168.177.31,192.168.111.25,57835,445,TCP,6448858,9123902,1481,614,2025-12-30T10:27:53.471237,success,low
FLOW_000179,DEV_00221,DEV_00207,192.168.203.10,192.168.154.206,38152,53,DNS,27245187,2438546,9289,2144,2025-12-28T15:27:53.471281,success,low
FLOW_000180,DEV_00248,DEV_00119,192.168.150.217,192.168.46.247,40472,443,TCP,8848511,29383656,6389,2765,2026-01-02T09:27:53.471319,success,low
FLOW_000181,DEV_00272,DEV_00275,192.168.155.184,192.168.57.213,36721,53,DNS,23650396,15920431,3417,2585,2025-12-27T14:27:53.471362,blocked,low
FLOW_000182,DEV_00060,DEV_00047,192.168.209.84,192.168.174.116,21259,53,DNS,2072234,34393002,9483,2609,2025-12-30T03:27:53.471401,success,low
FLOW_000183,DEV_00075,DEV_00022,192.168.247.141,192.168.78.204,56216,22,TCP,23428169,32634466,6205,1116,2025-12-30T16:27:53.471466,success,low
FLOW_000184,DEV_00246,DEV_00004,192.168.248.142,192.168.110.176,10217,8443,TCP,37665782,31156545,6492,1255,2025-12-30T09:27:53.471503,success,medium
FLOW_000185,DEV_00153,DEV_00295,192.168.45.196,192.168.102.57,30524,53,DNS,5974593,28171702,3308,1580,2025-12-30T00:27:53.471541,success,critical
FLOW_000186,DEV_00170,DEV_00017,192.168.132.13,192.168.221.81,17032,8080,TCP,21121589,46911316,3624,1927,2025-12-31T14:27:53.471580,success,medium
FLOW_000187,DEV_00290,DEV_00219,192.168.118.230,192.168.77.243,31459,162,UDP,5306947,7376032,9274,2663,2025-12-29T21:27:53.471618,success,low
FLOW_000188,DEV_00106,DEV_00026,192.168.145.63,192.168.25.143,0,0,ICMP,48252436,534087,2946,1508,2025-12-29T23:27:53.471654,success,low
FLOW_000189,DEV_00106,DEV_00220,192.168.145.63,192.168.243.233,0,0,ICMP,21073193,41210413,4761,2149,2025-12-27T02:27:53.471691,blocked,medium
FLOW_000190,DEV_00202,DEV_00179,192.168.223.96,192.168.80.45,0,0,ICMP,16644016,20034585,5423,3088,2025-12-30T21:27:53.471729,blocked,high
FLOW_000191,DEV_00114,DEV_00159,192.168.143.132,192.168.43.95,0,0,ICMP,20491960,41069833,1997,1621,2025-12-27T15:27:53.471768,blocked,low
FLOW_000192,DEV_00125,DEV_00134,192.168.124.27,192.168.222.92,0,0,ICMP,19132091,15194550,9429,1105,2025-12-29T08:27:53.471805,success,low
FLOW_000193,DEV_00288,DEV_00088,192.168.58.156,192.168.247.170,4152,514,UDP,22024424,33588372,6893,526,2025-12-27T06:27:53.471844,success,medium
FLOW_000194,DEV_00295,DEV_00273,192.168.102.57,192.168.42.166,0,0,ICMP,10582720,6953339,140,3114,2025-12-27T14:27:53.471882,success,low
FLOW_000195,DEV_00246,DEV_00023,192.168.248.142,192.168.213.74,20773,53,DNS,12933078,19264733,6773,1518,2025-12-30T02:27:53.471920,success,low
FLOW_000196,DEV_00065,DEV_00020,192.168.103.129,192.168.187.246,3836,161,UDP,18665602,38029686,7101,3475,2025-12-30T11:27:53.471956,success,low
FLOW_000197,DEV_00115,DEV_00292,192.168.100.200,192.168.122.81,2818,443,TCP,49479244,23875521,1757,559,2026-01-01T11:27:53.471995,success,medium
FLOW_000198,DEV_00202,DEV_00183,192.168.223.96,192.168.46.187,22701,53,DNS,42144764,45469094,7732,10,2025-12-27T18:27:53.472041,blocked,high
FLOW_000199,DEV_00294,DEV_00112,192.168.196.220,192.168.205.64,47280,8080,TCP,37081134,20021669,3109,1063,2025-12-30T05:27:53.472079,success,low
FLOW_000200,DEV_00278,DEV_00283,192.168.59.241,192.168.202.87,0,0,ICMP,19906159,12319084,3131,3395,2025-12-29T08:27:53.472116,success,low
FLOW_000201,DEV_00128,DEV_00100,192.168.48.48,192.168.222.57,0,0,ICMP,12288511,17792212,6671,852,2025-12-26T17:27:53.472156,success,low
FLOW_000202,DEV_00297,DEV_00213,192.168.221.67,192.168.202.228,54865,53,DNS,2192515,37055528,5151,2912,2026-01-01T04:27:53.472195,success,low
FLOW_000203,DEV_00026,DEV_00080,192.168.25.143,192.168.123.83,44452,445,TCP,29404128,19196347,1065,1908,2025-12-30T21:27:53.472232,success,low
FLOW_000204,DEV_00164,DEV_00030,192.168.163.215,192.168.185.113,36188,161,UDP,3149631,10963643,2663,3339,2025-12-27T17:27:53.472272,success,low
FLOW_000205,DEV_00093,DEV_00231,192.168.16.143,192.168.4.181,0,0,ICMP,13352772,13491790,2196,2132,2026-01-01T01:27:53.472317,success,low
FLOW_000206,DEV_00069,DEV_00171,192.168.39.106,192.168.32.4,8089,53,DNS,13717901,668559,3773,90,2025-12-31T08:27:53.472360,success,low
FLOW_000207,DEV_00063,DEV_00221,192.168.12.103,192.168.203.10,62156,53,DNS,29362884,28646737,2336,3179,2025-12-28T14:27:53.472398,success,low
FLOW_000208,DEV_00128,DEV_00030,192.168.48.48,192.168.185.113,43082,161,UDP,14133856,3761554,1291,709,2025-12-31T05:27:53.472435,success,low
FLOW_000209,DEV_00250,DEV_00088,192.168.107.140,192.168.247.170,15231,161,UDP,48099631,8845718,774,521,2025-12-27T22:27:53.472472,success,low
FLOW_000210,DEV_00298,DEV_00009,192.168.54.108,192.168.154.80,48059,443,TCP,10966130,44420624,2179,1199,2026-01-02T03:27:53.472512,blocked,low
FLOW_000211,DEV_00212,DEV_00133,192.168.121.33,192.168.178.236,51892,53,DNS,31963183,43096950,8123,1316,2025-12-30T22:27:53.472578,success,low
FLOW_000212,DEV_00094,DEV_00137,192.168.39.77,192.168.254.109,24601,139,TCP,15259984,36025677,7230,632,2025-12-28T16:27:53.472617,success,low
FLOW_000213,DEV_00033,DEV_00094,192.168.116.232,192.168.39.77,40266,53,UDP,39254307,46177212,5633,1579,2025-12-29T12:27:53.472654,success,low
FLOW_000214,DEV_00260,DEV_00076,192.168.37.42,192.168.233.197,17349,123,UDP,30290995,38480552,1260,3254,2025-12-31T17:27:53.472691,success,low
FLOW_000215,DEV_00062,DEV_00273,192.168.226.216,192.168.42.166,34677,53,DNS,15818074,46767534,5689,2820,2025-12-27T19:27:53.472728,success,high
FLOW_000216,DEV_00038,DEV_00234,192.168.91.62,192.168.115.23,55050,445,TCP,19552136,46545865,600,3269,2025-12-26T23:27:53.472765,blocked,low
FLOW_000217,DEV_00129,DEV_00183,192.168.193.181,192.168.46.187,21886,53,UDP,33151325,6846792,2838,719,2026-01-01T04:27:53.472802,blocked,high
FLOW_000218,DEV_00128,DEV_00113,192.168.48.48,192.168.2.242,11742,53,DNS,24207378,19412102,2461,592,2026-01-01T12:27:53.472839,success,low
FLOW_000219,DEV_00134,DEV_00197,192.168.222.92,192.168.102.142,13823,53,UDP,46463329,36210597,3213,829,2025-12-30T14:27:53.472876,success,low
FLOW_000220,DEV_00010,DEV_00158,192.168.30.196,192.168.207.110,40294,53,DNS,788197,18184060,7622,86,2025-12-31T22:27:53.472913,success,low
FLOW_000221,DEV_00260,DEV_00179,192.168.37.42,192.168.80.45,51230,8080,TCP,12714980,45759688,7353,2036,2025-12-30T23:27:53.472953,success,high
FLOW_000222,DEV_00108,DEV_00082,192.168.231.223,192.168.177.31,0,0,ICMP,17985776,12414335,7421,2040,2025-12-28T15:27:53.472991,success,low
FLOW_000223,DEV_00291,DEV_00079,192.168.133.138,192.168.173.194,6303,8443,TCP,23440533,36422560,1381,581,2025-12-27T06:27:53.473036,success,low
FLOW_000224,DEV_00081,DEV_00078,192.168.3.67,192.168.120.70,0,0,ICMP,21648098,27549142,3587,173,2026-01-01T02:27:53.473074,success,low
FLOW_000225,DEV_00298,DEV_00206,192.168.54.108,192.168.220.57,17038,162,UDP,44853991,48332007,2535,2646,2025-12-29T08:27:53.473115,success,low
FLOW_000226,DEV_00093,DEV_00022,192.168.16.143,192.168.78.204,6004,53,DNS,44509740,17395317,8437,111,2025-12-26T19:27:53.473152,success,low
FLOW_000227,DEV_00055,DEV_00116,192.168.158.137,192.168.127.38,18889,3389,TCP,35865270,15062653,2582,264,2025-12-26T20:27:53.473189,success,medium
FLOW_000228,DEV_00089,DEV_00040,192.168.251.77,192.168.35.12,0,0,ICMP,34317009,44476249,1855,2914,2025-12-29T17:27:53.473226,success,medium
FLOW_000229,DEV_00275,DEV_00256,192.168.57.213,192.168.111.81,59588,53,DNS,6978159,39114443,1807,2175,2025-12-30T05:27:53.473264,success,low
FLOW_000230,DEV_00157,DEV_00069,192.168.128.244,192.168.39.106,53099,8443,TCP,11922752,38253310,8242,2040,2025-12-28T23:27:53.473306,success,low
FLOW_000231,DEV_00267,DEV_00168,192.168.170.62,192.168.43.116,27351,53,DNS,26796386,20857012,1955,2441,2025-12-29T01:27:53.473349,success,low
FLOW_000232,DEV_00058,DEV_00074,192.168.88.156,192.168.232.136,10515,53,DNS,5040225,12972776,3008,71,2025-12-30T10:27:53.473387,success,low
FLOW_000233,DEV_00130,DEV_00274,192.168.221.126,192.168.67.237,64763,53,UDP,18884836,49173376,7966,2094,2025-12-27T15:27:53.473426,success,medium
FLOW_000234,DEV_00242,DEV_00229,192.168.183.75,192.168.29.34,50854,162,UDP,39468669,40896937,9743,2511,2025-12-30T17:27:53.473464,success,low
FLOW_000235,DEV_00264,DEV_00102,192.168.92.199,192.168.36.185,37039,22,TCP,3826181,14719769,7087,1730,2025-12-29T08:27:53.473501,success,low
FLOW_000236,DEV_00002,DEV_00033,192.168.151.83,192.168.116.232,62381,3306,TCP,10824333,36187975,5525,793,2025-12-27T21:27:53.473537,success,medium
FLOW_000237,DEV_00075,DEV_00022,192.168.247.141,192.168.78.204,0,0,ICMP,18129747,16392902,8684,963,2025-12-27T20:27:53.473601,success,high
FLOW_000238,DEV_00083,DEV_00215,192.168.107.180,192.168.229.233,52034,514,UDP,41034801,4190898,987,1848,2025-12-29T11:27:53.473642,success,low
FLOW_000239,DEV_00224,DEV_00125,192.168.200.68,192.168.124.27,56325,514,UDP,13878825,33662017,9994,1579,2025-12-31T12:27:53.473680,success,low
FLOW_000240,DEV_00043,DEV_00260,192.168.250.48,192.168.37.42,0,0,ICMP,42352903,36395318,6604,726,2025-12-29T11:27:53.473717,success,low
FLOW_000241,DEV_00056,DEV_00001,192.168.243.165,192.168.71.220,11185,139,TCP,10526211,13497375,3706,2937,2025-12-27T05:27:53.473757,success,low
FLOW_000242,DEV_00115,DEV_00180,192.168.100.200,192.168.52.207,49335,514,UDP,48877022,4248137,8666,1954,2025-12-30T05:27:53.473794,success,medium
FLOW_000243,DEV_00011,DEV_00209,192.168.90.2,192.168.87.254,26297,53,DNS,43663987,2915896,6932,3095,2025-12-26T23:27:53.473831,success,medium
FLOW_000244,DEV_00276,DEV_00268,192.168.99.34,192.168.195.125,43896,5432,TCP,16600301,5037315,2097,1914,2025-12-27T05:27:53.473868,success,low
FLOW_000245,DEV_00258,DEV_00057,192.168.57.35,192.168.207.207,0,0,ICMP,38893404,35785298,4056,2217,2025-12-30T12:27:53.473905,success,low
FLOW_000246,DEV_00009,DEV_00079,192.168.154.80,192.168.173.194,25183,53,DNS,35827279,25801593,2808,2506,2025-12-29T22:27:53.473942,success,low
FLOW_000247,DEV_00105,DEV_00159,192.168.39.62,192.168.43.95,22398,123,UDP,40422719,18309325,7139,2574,2025-12-26T22:27:53.474023,success,low
FLOW_000248,DEV_00070,DEV_00298,192.168.81.245,192.168.54.108,18595,445,TCP,9577835,41429257,6760,1733,2025-12-27T09:27:53.474093,timeout,low
FLOW_000249,DEV_00294,DEV_00203,192.168.196.220,192.168.215.15,37883,53,DNS,37127796,39949268,7502,1258,2025-12-28T09:27:53.474152,success,low
FLOW_000250,DEV_00293,DEV_00146,192.168.53.59,192.168.181.25,5956,53,DNS,40819910,33827554,4962,461,2025-12-29T07:27:53.474194,success,low
FLOW_000251,DEV_00176,DEV_00106,192.168.129.83,192.168.145.63,39134,53,DNS,25556540,19660802,9582,2187,2026-01-02T09:27:53.474238,success,low
FLOW_000252,DEV_00086,DEV_00265,192.168.102.66,192.168.20.187,1673,53,DNS,11469095,7936902,524,672,2025-12-29T10:27:53.474282,success,low
FLOW_000253,DEV_00149,DEV_00285,192.168.161.192,192.168.243.199,56065,139,TCP,12022082,18157045,8769,3415,2025-12-31T00:27:53.474321,success,low
FLOW_000254,DEV_00285,DEV_00277,192.168.243.199,192.168.193.31,44652,53,UDP,22137973,32377953,5009,2732,2025-12-27T22:27:53.474358,success,low
FLOW_000255,DEV_00135,DEV_00055,192.168.43.22,192.168.158.137,0,0,ICMP,977801,10024642,7334,3229,2025-12-29T18:27:53.474396,blocked,low
FLOW_000256,DEV_00177,DEV_00201,192.168.92.197,192.168.35.77,39832,53,DNS,43288626,13643718,293,1465,2025-12-29T13:27:53.474436,success,low
FLOW_000257,DEV_00099,DEV_00226,192.168.132.226,192.168.60.117,0,0,ICMP,38217405,3475420,8245,3118,2025-12-28T14:27:53.474476,blocked,high
FLOW_000258,DEV_00272,DEV_00242,192.168.155.184,192.168.183.75,58576,53,UDP,2095910,7583306,3353,1752,2025-12-29T17:27:53.474519,blocked,low
FLOW_000259,DEV_00152,DEV_00157,192.168.128.164,192.168.128.244,0,0,ICMP,26400368,32477298,4503,2725,2025-12-30T01:27:53.474556,timeout,low
FLOW_000260,DEV_00192,DEV_00085,192.168.68.24,192.168.24.231,0,0,ICMP,25355829,9513679,2075,479,2025-12-30T06:27:53.474596,blocked,low
FLOW_000261,DEV_00245,DEV_00071,192.168.27.158,192.168.77.58,0,0,ICMP,11962955,12364022,2972,512,2025-12-27T05:27:53.474637,success,low
FLOW_000262,DEV_00151,DEV_00227,192.168.53.133,192.168.190.30,33720,5432,TCP,32239219,26091867,4983,2217,2025-12-30T15:27:53.474675,success,low
FLOW_000263,DEV_00224,DEV_00168,192.168.200.68,192.168.43.116,56605,123,UDP,35861570,15114638,5130,26,2025-12-28T11:27:53.474713,blocked,high
FLOW_000264,DEV_00179,DEV_00112,192.168.80.45,192.168.205.64,46998,3389,TCP,3782127,223190,4091,1616,2026-01-01T08:27:53.474751,success,high
FLOW_000265,DEV_00035,DEV_00243,192.168.10.74,192.168.225.217,52063,123,UDP,42500635,31092605,8114,644,2025-12-29T04:27:53.474789,success,low
FLOW_000266,DEV_00127,DEV_00179,192.168.166.28,192.168.80.45,0,0,ICMP,37188064,21791959,2811,742,2025-12-27T11:27:53.474825,success,low
FLOW_000267,DEV_00072,DEV_00162,192.168.147.174,192.168.199.217,8603,139,TCP,21991120,32833349,6043,2519,2026-01-01T19:27:53.474863,success,low
FLOW_000268,DEV_00271,DEV_00025,192.168.2.129,192.168.134.157,0,0,ICMP,17336088,30080766,7450,1259,2025-12-30T20:27:53.474900,success,medium
FLOW_000269,DEV_00183,DEV_00073,192.168.46.187,192.168.168.66,0,0,ICMP,7525351,30953667,1961,1460,2025-12-27T12:27:53.474940,success,medium
FLOW_000270,DEV_00103,DEV_00135,192.168.60.18,192.168.43.22,0,0,ICMP,2459440,22372184,3800,2001,2025-12-28T06:27:53.474977,success,low
FLOW_000271,DEV_00112,DEV_00217,192.168.205.64,192.168.248.123,52634,80,TCP,46196556,13491615,3936,3382,2025-12-26T20:27:53.475048,success,low
FLOW_000272,DEV_00020,DEV_00264,192.168.187.246,192.168.92.199,36082,53,DNS,37367415,4584801,5787,3254,2025-12-31T20:27:53.475095,success,low
FLOW_000273,DEV_00285,DEV_00223,192.168.243.199,192.168.70.160,45868,53,UDP,21036107,12182994,2012,1824,2025-12-30T10:27:53.475134,success,medium
FLOW_000274,DEV_00168,DEV_00116,192.168.43.116,192.168.127.38,53831,53,DNS,6813472,34352057,9259,3537,2026-01-01T13:27:53.475171,success,low
FLOW_000275,DEV_00143,DEV_00197,192.168.127.69,192.168.102.142,49207,53,DNS,29708729,49815463,6217,666,2025-12-27T09:27:53.475210,blocked,low
FLOW_000276,DEV_00159,DEV_00115,192.168.43.95,192.168.100.200,26979,123,UDP,39437346,40574200,9440,1053,2025-12-29T16:27:53.475247,success,low
FLOW_000277,DEV_00175,DEV_00027,192.168.99.36,192.168.101.34,3444,80,TCP,3236372,35719865,9767,2270,2025-12-30T01:27:53.475290,success,low
FLOW_000278,DEV_00120,DEV_00176,192.168.239.145,192.168.129.83,47179,53,UDP,36259192,39893029,6720,2718,2025-12-28T03:27:53.475328,success,low
FLOW_000279,DEV_00200,DEV_00142,192.168.13.191,192.168.244.125,0,0,ICMP,39113758,24878171,7186,700,2025-12-27T17:27:53.475365,blocked,low
FLOW_000280,DEV_00252,DEV_00169,192.168.227.83,192.168.24.41,0,0,ICMP,34783478,49787982,1831,3452,2025-12-27T09:27:53.475402,success,low
FLOW_000281,DEV_00237,DEV_00277,192.168.213.163,192.168.193.31,10045,5432,TCP,35488359,36268945,3082,2619,2025-12-27T05:27:53.475443,blocked,low
FLOW_000282,DEV_00008,DEV_00170,192.168.111.25,192.168.132.13,0,0,ICMP,22060895,6635927,4366,3256,2025-12-31T12:27:53.475481,success,medium
FLOW_000283,DEV_00201,DEV_00269,192.168.35.77,192.168.226.12,12966,3306,TCP,42828663,1992220,3449,2164,2025-12-28T08:27:53.475518,success,low
FLOW_000284,DEV_00042,DEV_00297,192.168.74.92,192.168.221.67,33247,514,UDP,5354472,18461898,5524,2362,2026-01-02T14:27:53.475556,blocked,low
FLOW_000285,DEV_00294,DEV_00086,192.168.196.220,192.168.102.66,31695,3389,TCP,3153819,24857661,5181,606,2025-12-27T17:27:53.475594,blocked,high
FLOW_000286,DEV_00114,DEV_00193,192.168.143.132,192.168.120.68,55357,8080,TCP,49963556,33862733,8832,3076,2026-01-02T11:27:53.475650,success,low
FLOW_000287,DEV_00164,DEV_00100,192.168.163.215,192.168.222.57,26882,53,UDP,49956824,8156368,2006,2358,2025-12-31T03:27:53.475708,success,low
FLOW_000288,DEV_00273,DEV_00065,192.168.42.166,192.168.103.129,9832,53,DNS,23458791,8137894,3997,2964,2025-12-29T03:27:53.475751,success,low
FLOW_000289,DEV_00274,DEV_00052,192.168.67.237,192.168.184.185,19597,8080,TCP,4093508,9102008,4914,870,2025-12-28T18:27:53.475788,success,low
FLOW_000290,DEV_00272,DEV_00255,192.168.155.184,192.168.19.14,50669,162,UDP,9386006,29519329,1302,889,2025-12-29T23:27:53.475826,success,low
FLOW_000291,DEV_00108,DEV_00182,192.168.231.223,192.168.203.164,41569,53,UDP,47265846,477539,5480,2231,2025-12-30T06:27:53.475867,timeout,high
FLOW_000292,DEV_00221,DEV_00047,192.168.203.10,192.168.174.116,0,0,ICMP,30223433,44671728,4045,353,2025-12-26T18:27:53.475904,success,low
FLOW_000293,DEV_00250,DEV_00292,192.168.107.140,192.168.122.81,23746,53,UDP,6795677,25490117,4764,1009,2025-12-29T12:27:53.475941,timeout,low
FLOW_000294,DEV_00261,DEV_00123,192.168.19.75,192.168.91.43,12932,53,DNS,1890760,10630677,8934,2436,2025-12-29T05:27:53.476000,timeout,low
FLOW_000295,DEV_00176,DEV_00128,192.168.129.83,192.168.48.48,0,0,ICMP,25347855,17105305,4211,282,2025-12-29T07:27:53.476075,success,medium
FLOW_000296,DEV_00237,DEV_00166,192.168.213.163,192.168.164.210,36112,161,UDP,27487537,17824280,712,1530,2026-01-01T09:27:53.476116,success,low
FLOW_000297,DEV_00070,DEV_00253,192.168.81.245,192.168.230.167,18329,123,UDP,32655702,28165584,3426,1730,2026-01-01T06:27:53.476154,blocked,low
FLOW_000298,DEV_00133,DEV_00140,192.168.178.236,192.168.236.16,35683,53,DNS,39727049,21272839,3473,89,2025-12-27T13:27:53.476192,success,medium
FLOW_000299,DEV_00206,DEV_00134,192.168.220.57,192.168.222.92,12407,443,TCP,33934120,36009444,4568,2514,2025-12-28T06:27:53.476230,success,low
FLOW_000300,DEV_00180,DEV_00058,192.168.52.207,192.168.88.156,55512,161,UDP,36080346,30445680,2234,3465,2025-12-28T11:27:53.476268,success,low
FLOW_000301,DEV_00218,DEV_00285,192.168.188.64,192.168.243.199,7948,8443,TCP,18185871,48375074,585,832,2025-12-30T10:27:53.476317,blocked,low
FLOW_000302,DEV_00034,DEV_00261,192.168.129.96,192.168.19.75,36962,53,DNS,29741907,43748339,5894,2098,2025-12-31T08:27:53.476359,success,low
FLOW_000303,DEV_00244,DEV_00231,192.168.193.202,192.168.4.181,17478,80,TCP,15606143,48148034,148,2479,2026-01-02T13:27:53.476396,success,low
FLOW_000304,DEV_00099,DEV_00264,192.168.132.226,192.168.92.199,2543,53,DNS,36571149,8570995,6496,546,2025-12-29T23:27:53.476434,success,low
FLOW_000305,DEV_00135,DEV_00035,192.168.43.22,192.168.10.74,58033,123,UDP,5703851,41017917,580,2967,2025-12-26T17:27:53.476471,success,low
FLOW_000306,DEV_00144,DEV_00034,192.168.5.32,192.168.129.96,47376,445,TCP,46269450,39699364,4468,409,2025-12-27T16:27:53.476515,success,low
FLOW_000307,DEV_00123,DEV_00284,192.168.91.43,192.168.112.23,41747,445,TCP,47955221,41347591,5081,405,2025-12-26T22:27:53.476552,blocked,low
FLOW_000308,DEV_00239,DEV_00015,192.168.238.163,192.168.243.55,49809,53,DNS,17163817,38543153,6676,839,2025-12-31T18:27:53.476590,success,low
FLOW_000309,DEV_00153,DEV_00074,192.168.45.196,192.168.232.136,1940,161,UDP,46566753,43331365,3515,707,2025-12-29T05:27:53.476628,success,low
FLOW_000310,DEV_00019,DEV_00100,192.168.102.223,192.168.222.57,0,0,ICMP,6658424,46140280,6260,882,2026-01-02T04:27:53.476671,success,low
FLOW_000311,DEV_00087,DEV_00029,192.168.9.74,192.168.198.139,3327,53,UDP,39900132,22496411,3883,1602,2025-12-29T06:27:53.476713,success,low
FLOW_000312,DEV_00210,DEV_00280,192.168.104.170,192.168.177.206,23238,445,TCP,31930234,40595271,5138,123,2026-01-02T01:27:53.476751,success,low
FLOW_000313,DEV_00289,DEV_00007,192.168.88.243,192.168.187.25,31261,3306,TCP,41294595,30969440,1475,777,2026-01-02T08:27:53.476792,success,low
FLOW_000314,DEV_00105,DEV_00278,192.168.39.62,192.168.59.241,3727,53,DNS,5071550,43962175,6397,2031,2026-01-01T04:27:53.476830,success,low
FLOW_000315,DEV_00162,DEV_00144,192.168.199.217,192.168.5.32,8355,53,DNS,7446455,38217217,2749,2242,2026-01-01T23:27:53.476868,success,low
FLOW_000316,DEV_00126,DEV_00210,192.168.124.90,192.168.104.170,65142,443,TCP,15138711,20235729,4812,3510,2026-01-01T07:27:53.476905,success,low
