event_id,device_id,resource_id,access_type,outcome,timestamp,data_size_bytes
RACCESS_000288,DEV_00286,RES_0003,write,allowed,2025-12-30T05:27:53.713700,237121107
RACCESS_000289,DEV_00172,RES_0027,read,denied,2025-12-31T15:27:53.713709,79261050
RACCESS_000290,DEV_00109,RES_0045,write,allowed,2025-12-28T07:27:53.713717,358602305
RACCESS_000291,DEV_00248,RES_0043,read,allowed,2025-12-31T04:27:53.713725,826740407
RACCESS_000292,DEV_00033,RES_0077,write,denied,2025-12-26T23:27:53.713733,440879905
RACCESS_000293,DEV_00066,RES_0010,execute,allowed,2025-12-31T01:27:53.713741,112208926
RACCESS_000294,DEV_00153,RES_0046,execute,allowed,2025-12-26T18:27:53.713750,394536907
RACCESS_000295,DEV_00155,RES_0023,delete,denied,2025-12-26T16:27:53.713758,455585925
RACCESS_000296,DEV_00202,RES_0000,read,allowed,2025-12-30T21:27:53.713766,430632362
RACCESS_000297,DEV_00053,RES_0015,execute,allowed,2026-01-01T11:27:53.713774,875545154
RACCESS_000298,DEV_00010,RES_0062,delete,allowed,2026-01-01T00:27:53.713782,380678421
RACCESS_000299,DEV_00156,RES_0069,execute,allowed,2025-12-30T04:27:53.713790,44592191
RACCESS_000300,DEV_00272,RES_0046,delete,allowed,2026-01-02T04:27:53.713799,924528707
RACCESS_000301,DEV_00276,RES_0002,write,allowed,2026-01-01T11:27:53.713810,372287766
RACCESS_000302,DEV_00152,RES_0061,read,allowed,2025-12-30T07:27:53.713818,497064439
RACCESS_000303,DEV_00276,RES_0059,read,allowed,2025-12-28T18:27:53.713826,112232956
RACCESS_000304,DEV_00106,RES_0014,read,denied,2025-12-27T11:27:53.713835,331700286
RACCESS_000305,DEV_00069,RES_0058,read,allowed,2025-12-31T14:27:53.713843,449664548
RACCESS_000306,DEV_00198,RES_0055,read,allowed,2026-01-01T02:27:53.713854,596565400
RACCESS_000307,DEV_00242,RES_0079,read,allowed,2025-12-27T11:27:53.713862,293028483
RACCESS_000308,DEV_00173,RES_0054,read,allowed,2025-12-26T22:27:53.713874,929500358
RACCESS_000309,DEV_00174,RES_0041,read,allowed,2025-12-30T20:27:53.713884,193651155
RACCESS_000310,DEV_00243,RES_0040,read,allowed,2026-01-01T14:27:53.713892,404153622
RACCESS_000311,DEV_00054,RES_0043,write,denied,2025-12-29T12:27:53.713900,275207379
RACCESS_000312,DEV_00143,RES_0028,read,allowed,2025-12-31T08:27:53.713909,16052379
RACCESS_000313,DEV_00014,RES_0031,read,allowed,2025-12-29T23:27:53.713917,833252798
RACCESS_000314,DEV_00088,RES_0005,write,allowed,2026-01-02T16:27:53.713925,928527559
RACCESS_000315,DEV_00194,RES_0065,write,allowed,2025-12-30T14:27:53.713934,636038189
RACCESS_000316,DEV_00208,RES_0025,execute,allowed,2025-12-27T22:27:53.713942,274311441
RACCESS_000317,DEV_00136,RES_0035,read,allowed,2026-01-01T02:27:53.713950,120643983
RACCESS_000318,DEV_00035,RES_0061,read,allowed,2026-01-01T04:27:53.713958,671741961
RACCESS_000319,DEV_00057,RES_0063,delete,allowed,2025-12-29T07:27:53.713967,787890948
RACCESS_000320,DEV_00002,RES_0025,write,allowed,2025-12-31T10:27:53.713981,711297484
RACCESS_000321,DEV_00293,RES_0002,write,allowed,2026-01-01T11:27:53.713990,359105275
RACCESS_000322,DEV_00159,RES_0017,delete,allowed,2026-01-01T01:27:53.713998,544265877
RACCESS_000323,DEV_00127,RES_0074,read,allowed,2026-01-01T11:27:53.714015,35581727
RACCESS_000324,DEV_00172,RES_0075,execute,denied,2026-01-01T19:27:53.714023,200268404
RACCESS_000325,DEV_00134,RES_0035,write,allowed,2025-12-31T14:27:53.714032,425886723
RACCESS_000326,DEV_00004,RES_0018,delete,allowed,2025-12-31T04:27:53.714040,962137272
RACCESS_000327,DEV_00092,RES_0021,read,allowed,2025-12-31T22:27:53.714051,267970742
RACCESS_000328,DEV_00096,RES_0006,delete,allowed,2025-12-30T10:27:53.714060,1953183
RACCESS_000329,DEV_00100,RES_0035,write,denied,2025-12-28T06:27:53.714069,687722684
RACCESS_000330,DEV_00277,RES_0053,read,allowed,2026-01-02T02:27:53.714080,230769739
RACCESS_000331,DEV_00015,RES_0050,execute,allowed,2025-12-29T11:27:53.714089,737689750
RACCESS_000332,DEV_00296,RES_0025,read,allowed,2025-12-26T22:27:53.714098,653129577
RACCESS_000333,DEV_00020,RES_0031,execute,allowed,2025-12-30T04:27:53.714114,445800269
RACCESS_000334,DEV_00231,RES_0049,read,allowed,2025-12-31T18:27:53.714123,597462428
RACCESS_000335,DEV_00067,RES_0029,write,denied,2025-12-30T19:27:53.714131,252699421
RACCESS_000336,DEV_00011,RES_0032,execute,allowed,2025-12-31T20:27:53.714139,521049709
RACCESS_000337,DEV_00069,RES_0001,delete,allowed,2025-12-31T15:27:53.714154,647916596
RACCESS_000338,DEV_00183,RES_0036,read,allowed,2026-01-01T12:27:53.714162,812693925
RACCESS_000339,DEV_00218,RES_0015,read,allowed,2025-12-28T01:27:53.714171,274206845
RACCESS_000340,DEV_00076,RES_0040,execute,allowed,2025-12-27T08:27:53.714179,423926464
RACCESS_000341,DEV_00089,RES_0030,write,allowed,2025-12-28T00:27:53.714187,449159365
RACCESS_000342,DEV_00073,RES_0047,read,allowed,2025-12-28T17:27:53.714195,512054312
RACCESS_000343,DEV_00074,RES_0060,execute,denied,2025-12-27T07:27:53.714204,4664549
RACCESS_000344,DEV_00182,RES_0046,delete,allowed,2025-12-28T05:27:53.714212,302623254
RACCESS_000345,DEV_00265,RES_0026,read,allowed,2025-12-30T20:27:53.714221,332601714
RACCESS_000346,DEV_00210,RES_0076,delete,allowed,2025-12-28T21:27:53.714234,302922719
RACCESS_000347,DEV_00258,RES_0022,read,allowed,2025-12-28T15:27:53.714252,831396015
RACCESS_000348,DEV_00208,RES_0064,read,denied,2025-12-28T17:27:53.714265,550413326
RACCESS_000349,DEV_00257,RES_0066,read,denied,2026-01-01T23:27:53.714278,689282132
RACCESS_000350,DEV_00092,RES_0018,execute,denied,2025-12-27T16:27:53.714290,379193896
RACCESS_000351,DEV_00046,RES_0077,read,allowed,2025-12-29T05:27:53.714304,182411776
RACCESS_000352,DEV_00156,RES_0038,write,allowed,2025-12-31T20:27:53.714316,963055379
RACCESS_000353,DEV_00012,RES_0025,read,allowed,2025-12-30T02:27:53.714330,946046373
RACCESS_000354,DEV_00250,RES_0013,write,allowed,2025-12-29T22:27:53.714343,771538866
RACCESS_000355,DEV_00107,RES_0027,delete,allowed,2025-12-26T18:27:53.714727,830848182
RACCESS_000356,DEV_00287,RES_0002,read,allowed,2025-12-29T01:27:53.714751,859140267
RACCESS_000357,DEV_00029,RES_0039,delete,allowed,2026-01-01T07:27:53.714775,128946617
RACCESS_000358,DEV_00142,RES_0022,delete,allowed,2025-12-27T23:27:53.714788,194962555
RACCESS_000359,DEV_00233,RES_0012,read,allowed,2025-12-28T19:27:53.714799,843340130
RACCESS_000360,DEV_00202,RES_0074,write,allowed,2025-12-29T03:27:53.714808,167876685
RACCESS_000361,DEV_00183,RES_0071,delete,allowed,2025-12-26T21:27:53.714817,19952255
RACCESS_000362,DEV_00247,RES_0019,read,allowed,2025-12-29T03:27:53.714827,873496529
RACCESS_000363,DEV_00187,RES_0079,read,allowed,2026-01-02T05:27:53.714839,281562753
RACCESS_000364,DEV_00138,RES_0028,read,allowed,2025-12-27T04:27:53.714848,502616242
RACCESS_000365,DEV_00154,RES_0007,execute,allowed,2025-12-26T19:27:53.714858,905885758
RACCESS_000366,DEV_00185,RES_0079,read,allowed,2026-01-02T16:27:53.714869,942765197
RACCESS_000367,DEV_00022,RES_0079,execute,denied,2026-01-02T01:27:53.714879,501933031
RACCESS_000368,DEV_00126,RES_0030,execute,allowed,2026-01-01T11:27:53.714888,834549334
RACCESS_000369,DEV_00013,RES_0074,read,denied,2025-12-27T12:27:53.714897,214918982
RACCESS_000370,DEV_00108,RES_0011,execute,allowed,2025-12-31T03:27:53.714907,717018544
RACCESS_000371,DEV_00269,RES_0041,read,denied,2025-12-29T14:27:53.714916,664561014
RACCESS_000372,DEV_00125,RES_0050,execute,denied,2025-12-29T13:27:53.714925,248497120
RACCESS_000373,DEV_00035,RES_0070,read,allowed,2026-01-01T10:27:53.714934,537647582
RACCESS_000374,DEV_00001,RES_0061,write,allowed,2026-01-01T16:27:53.714943,557359825
RACCESS_000375,DEV_00182,RES_0015,delete,allowed,2026-01-02T00:27:53.714952,658965253
RACCESS_000376,DEV_00251,RES_0026,delete,denied,2025-12-28T02:27:53.714961,421437815
RACCESS_000377,DEV_00017,RES_0057,read,allowed,2025-12-28T12:27:53.714971,335862412
RACCESS_000378,DEV_00149,RES_0046,read,allowed,2025-12-29T20:27:53.714987,763219283
RACCESS_000379,DEV_00203,RES_0064,execute,allowed,2025-12-30T13:27:53.714995,835598076
RACCESS_000380,DEV_00251,RES_0063,read,allowed,2026-01-02T02:27:53.715024,93022880
RACCESS_000381,DEV_00098,RES_0071,delete,allowed,2025-12-27T22:27:53.715034,494791456
RACCESS_000382,DEV_00037,RES_0074,read,allowed,2025-12-31T17:27:53.715043,68992746
RACCESS_000383,DEV_00061,RES_0062,read,allowed,2025-12-27T12:27:53.715052,905738100
RACCESS_000384,DEV_00151,RES_0049,execute,allowed,2026-01-01T13:27:53.715060,872986504
RACCESS_000385,DEV_00133,RES_0060,execute,allowed,2025-12-31T14:27:53.715069,943155977
RACCESS_000386,DEV_00262,RES_0074,write,allowed,2025-12-30T20:27:53.715081,563408552
RACCESS_000387,DEV_00048,RES_0028,write,allowed,2026-01-01T08:27:53.715089,633099030
RACCESS_000388,DEV_00182,RES_0035,read,allowed,2026-01-02T09:27:53.715098,375340793
RACCESS_000389,DEV_00149,RES_0042,write,allowed,2026-01-01T06:27:53.715107,947390898
RACCESS_000390,DEV_00056,RES_0036,write,allowed,2025-12-29T05:27:53.715116,802964230
RACCESS_000391,DEV_00210,RES_0044,read,allowed,2025-12-27T09:27:53.715125,946539227
RACCESS_000392,DEV_00131,RES_0003,write,allowed,2025-12-30T22:27:53.715133,48331185
RACCESS_000393,DEV_00072,RES_0074,read,allowed,2025-12-28T12:27:53.715143,976711498
RACCESS_000394,DEV_00286,RES_0027,write,allowed,2026-01-01T00:27:53.715151,131443105
RACCESS_000395,DEV_00010,RES_0002,write,allowed,2025-12-27T22:27:53.715164,361733657
RACCESS_000396,DEV_00261,RES_0078,delete,allowed,2025-12-27T16:27:53.715173,128686747
RACCESS_000397,DEV_00170,RES_0047,read,allowed,2025-12-31T20:27:53.715182,112766190
RACCESS_000398,DEV_00271,RES_0024,execute,allowed,2025-12-31T10:27:53.715191,980605584
RACCESS_000399,DEV_00015,RES_0068,read,allowed,2025-12-28T18:27:53.715199,151776025
RACCESS_000400,DEV_00204,RES_0002,execute,allowed,2026-01-01T08:27:53.715208,296581696
RACCESS_000401,DEV_00066,RES_0006,delete,allowed,2025-12-30T03:27:53.715218,423152824
RACCESS_000402,DEV_00278,RES_0017,read,allowed,2026-01-01T01:27:53.715226,519633750
RACCESS_000403,DEV_00292,RES_0079,delete,allowed,2025-12-27T03:27:53.715235,298637101
RACCESS_000404,DEV_00029,RES_0015,write,allowed,2025-12-31T18:27:53.715244,957579021
RACCESS_000405,DEV_00295,RES_0029,execute,allowed,2026-01-02T02:27:53.715256,544196712
RACCESS_000406,DEV_00213,RES_0047,execute,denied,2026-01-02T07:27:53.715265,33434979
RACCESS_000407,DEV_00085,RES_0022,delete,allowed,2025-12-28T11:27:53.715277,26716640
RACCESS_000408,DEV_00115,RES_0038,write,allowed,2025-12-29T17:27:53.715286,227727943
RACCESS_000409,DEV_00139,RES_0015,execute,allowed,2025-12-28T14:27:53.715294,643258439
RACCESS_000410,DEV_00268,RES_0062,execute,allowed,2025-12-27T05:27:53.715302,260875563
RACCESS_000411,DEV_00215,RES_0070,read,denied,2025-12-29T21:27:53.715311,200942483
RACCESS_000412,DEV_00023,RES_0075,delete,allowed,2025-12-31T02:27:53.715320,305456997
RACCESS_000413,DEV_00252,RES_0056,execute,allowed,2025-12-30T00:27:53.715328,915524217
RACCESS_000414,DEV_00154,RES_0054,write,allowed,2025-12-31T09:27:53.715337,324811822
RACCESS_000415,DEV_00153,RES_0015,read,allowed,2025-12-27T19:27:53.715345,30333629
RACCESS_000416,DEV_00092,RES_0074,read,allowed,2025-12-27T13:27:53.715354,277549436
RACCESS_000417,DEV_00075,RES_0006,execute,allowed,2026-01-02T02:27:53.715362,73307787
RACCESS_000418,DEV_00172,RES_0046,execute,allowed,2025-12-30T00:27:53.715371,413257527
RACCESS_000419,DEV_00161,RES_0017,write,allowed,2026-01-01T20:27:53.715379,649229241
RACCESS_000420,DEV_00071,RES_0053,read,allowed,2026-01-02T07:27:53.715388,702240395
RACCESS_000421,DEV_00028,RES_0073,execute,allowed,2025-12-28T05:27:53.715396,253415897
RACCESS_000422,DEV_00106,RES_0066,read,allowed,2025-12-28T19:27:53.715405,996852333
RACCESS_000423,DEV_00121,RES_0025,write,denied,2025-12-28T13:27:53.715413,545955402
RACCESS_000424,DEV_00041,RES_0056,write,allowed,2025-12-30T02:27:53.715423,195392790
RACCESS_000425,DEV_00286,RES_0068,read,allowed,2026-01-01T16:27:53.715434,204400955
RACCESS_000426,DEV_00222,RES_0076,write,allowed,2026-01-01T15:27:53.715443,756734584
RACCESS_000427,DEV_00013,RES_0003,write,allowed,2025-12-27T12:27:53.715454,839359111
RACCESS_000428,DEV_00242,RES_0057,read,allowed,2026-01-01T23:27:53.715462,222996340
RACCESS_000429,DEV_00150,RES_0045,delete,allowed,2025-12-31T12:27:53.715471,569055828
RACCESS_000430,DEV_00263,RES_0064,write,allowed,2025-12-27T04:27:53.715479,654471326
RACCESS_000431,DEV_00227,RES_0014,read,allowed,2025-12-30T06:27:53.715488,284991351
RACCESS_000432,DEV_00280,RES_0009,read,allowed,2025-12-28T00:27:53.715497,14882209
RACCESS_000433,DEV_00287,RES_0011,execute,allowed,2026-01-02T14:27:53.715505,777502652
RACCESS_000434,DEV_00280,RES_0072,read,allowed,2026-01-01T01:27:53.715514,546030801
RACCESS_000435,DEV_00058,RES_0038,execute,allowed,2025-12-31T04:27:53.715522,592454330
RACCESS_000436,DEV_00152,RES_0004,read,allowed,2026-01-01T17:27:53.715530,364023919
RACCESS_000437,DEV_00146,RES_0003,write,allowed,2025-12-30T01:27:53.715539,657815548
RACCESS_000438,DEV_00218,RES_0074,read,allowed,2025-12-28T19:27:53.715547,42085916
RACCESS_000439,DEV_00169,RES_0040,write,allowed,2025-12-29T03:27:53.715556,940178091
RACCESS_000440,DEV_00069,RES_0062,execute,denied,2025-12-27T19:27:53.715564,450320046
RACCESS_000441,DEV_00265,RES_0052,write,allowed,2025-12-28T23:27:53.715572,530959824
RACCESS_000442,DEV_00217,RES_0022,execute,allowed,2025-12-31T00:27:53.715581,787569331
RACCESS_000443,DEV_00075,RES_0061,delete,allowed,2025-12-28T16:27:53.715589,644022827
RACCESS_000444,DEV_00191,RES_0051,execute,allowed,2025-12-29T11:27:53.715600,867015539
RACCESS_000445,DEV_00030,RES_0051,write,allowed,2026-01-02T12:27:53.715609,329539108
RACCESS_000446,DEV_00061,RES_0057,delete,allowed,2025-12-31T09:27:53.715617,44844403
RACCESS_000447,DEV_00122,RES_0028,delete,allowed,2025-12-31T09:27:53.715626,476717104
RACCESS_000448,DEV_00197,RES_0050,read,allowed,2025-12-28T04:27:53.715634,931963282
RACCESS_000449,DEV_00161,RES_0041,read,allowed,2025-12-30T17:27:53.715642,728528845
RACCESS_000450,DEV_00225,RES_0010,read,denied,2025-12-28T04:27:53.715651,697945415
RACCESS_000451,DEV_00253,RES_0024,read,denied,2025-12-31T01:27:53.715660,463040269
RACCESS_000452,DEV_00230,RES_0019,write,allowed,2026-01-02T02:27:53.715668,998415411
RACCESS_000453,DEV_00062,RES_0003,delete,denied,2025-12-27T13:27:53.715677,498965025
RACCESS_000454,DEV_00182,RES_0013,write,allowed,2025-12-31T22:27:53.715685,10792151
RACCESS_000455,DEV_00256,RES_0028,read,allowed,2026-01-01T21:27:53.715696,403398414
RACCESS_000456,DEV_00103,RES_0036,read,allowed,2025-12-30T02:27:53.715705,21868754
RACCESS_000457,DEV_00069,RES_0059,write,denied,2025-12-30T04:27:53.715713,694774789
RACCESS_000458,DEV_00225,RES_0058,write,allowed,2025-12-27T06:27:53.715724,341703969
RACCESS_000459,DEV_00273,RES_0039,write,denied,2026-01-01T12:27:53.715735,751987327
RACCESS_000460,DEV_00084,RES_0063,write,denied,2025-12-27T17:27:53.715744,384533765
RACCESS_000461,DEV_00279,RES_0018,delete,allowed,2025-12-28T02:27:53.715753,934518955
RACCESS_000462,DEV_00079,RES_0018,read,denied,2025-12-28T06:27:53.715761,356346372
RACCESS_000463,DEV_00230,RES_0048,write,allowed,2025-12-31T10:27:53.715769,413270982
RACCESS_000464,DEV_00088,RES_0030,read,allowed,2026-01-01T14:27:53.715780,839568390
RACCESS_000465,DEV_00128,RES_0043,read,allowed,2025-12-28T00:27:53.715789,925749153
RACCESS_000466,DEV_00176,RES_0040,write,allowed,2025-12-29T12:27:53.715798,552052885
RACCESS_000467,DEV_00229,RES_0006,read,allowed,2025-12-31T12:27:53.715807,375747006
RACCESS_000468,DEV_00246,RES_0018,write,allowed,2025-12-30T00:27:53.715816,327639613
RACCESS_000469,DEV_00048,RES_0030,execute,denied,2025-12-31T20:27:53.715824,586966359
RACCESS_000470,DEV_00092,RES_0078,read,allowed,2026-01-01T19:27:53.715832,428962001
RACCESS_000471,DEV_00146,RES_0029,read,allowed,2025-12-27T02:27:53.715840,358861201
RACCESS_000472,DEV_00281,RES_0007,read,allowed,2025-12-28T03:27:53.715849,284561886
RACCESS_000473,DEV_00039,RES_0009,execute,allowed,2025-12-31T22:27:53.715857,675617979
RACCESS_000474,DEV_00028,RES_0008,write,allowed,2026-01-01T13:27:53.715865,812016200
RACCESS_000475,DEV_00071,RES_0045,delete,allowed,2025-12-28T11:27:53.715874,823898681
RACCESS_000476,DEV_00079,RES_0030,execute,allowed,2025-12-28T05:27:53.715882,926978435
RACCESS_000477,DEV_00147,RES_0064,write,allowed,2025-12-29T08:27:53.715890,612438967
RACCESS_000478,DEV_00260,RES_0001,write,allowed,2026-01-02T05:27:53.715899,604041123
RACCESS_000479,DEV_00054,RES_0027,delete,allowed,2025-12-28T17:27:53.715907,758372322
RACCESS_000480,DEV_00288,RES_0011,write,allowed,2025-12-30T20:27:53.715916,195030476
RACCESS_000481,DEV_00055,RES_0038,read,allowed,2025-12-28T16:27:53.715924,24411186
RACCESS_000482,DEV_00291,RES_0077,delete,allowed,2026-01-01T09:27:53.715932,65390761
RACCESS_000483,DEV_00137,RES_0051,read,allowed,2025-12-27T23:27:53.715944,637061637
RACCESS_000484,DEV_00290,RES_0020,execute,allowed,2026-01-02T10:27:53.715952,722742445
RACCESS_000485,DEV_00153,RES_0037,execute,allowed,2025-12-29T07:27:53.715960,718302642
RACCESS_000486,DEV_00056,RES_0036,delete,allowed,2026-01-02T13:27:53.715969,372904807
RACCESS_000487,DEV_00032,RES_0010,write,allowed,2025-12-29T06:27:53.715983,537305116
RACCESS_000488,DEV_00052,RES_0077,delete,denied,2025-12-29T18:27:53.715992,487976406
RACCESS_000489,DEV_00162,RES_0032,delete,allowed,2025-12-30T08:27:53.716001,397460257
RACCESS_000490,DEV_00263,RES_0077,execute,allowed,2025-12-30T08:27:53.716017,391950878
RACCESS_000491,DEV_00002,RES_0044,delete,denied,2025-12-30T17:27:53.716031,73564076
RACCESS_000492,DEV_00051,RES_0000,execute,allowed,2026-01-01T18:27:53.716041,348316477
RACCESS_000493,DEV_00157,RES_0001,write,allowed,2025-12-31T15:27:53.716049,310730710
RACCESS_000494,DEV_00210,RES_0051,write,allowed,2026-01-01T00:27:53.716057,393646462
RACCESS_000495,DEV_00151,RES_0070,write,allowed,2025-12-29T18:27:53.716066,768936286
RACCESS_000496,DEV_00163,RES_0058,write,allowed,2025-12-30T12:27:53.716074,557642265
RACCESS_000497,DEV_00192,RES_0042,read,allowed,2025-12-31T01:27:53.716083,734466609
RACCESS_000498,DEV_00016,RES_0077,execute,denied,2025-12-27T08:27:53.716091,985530064
RACCESS_000499,DEV_00194,RES_0058,write,allowed,2025-12-29T16:27:53.716100,85172800
RACCESS_000500,DEV_00294,RES_0064,write,denied,2025-12-30T05:27:53.716108,669852660
RACCESS_000501,DEV_00013,RES_0034,read,allowed,2026-01-02T03:27:53.716116,611279624
RACCESS_000502,DEV_00157,RES_0028,delete,allowed,2026-01-01T02:27:53.716125,887833449
RACCESS_000503,DEV_00120,RES_0002,read,allowed,2025-12-31T14:27:53.716136,54751690
RACCESS_000504,DEV_00057,RES_0008,write,allowed,2025-12-31T03:27:53.716145,265290638
RACCESS_000505,DEV_00276,RES_0070,execute,allowed,2025-12-27T09:27:53.716153,438076634
RACCESS_000506,DEV_00219,RES_0053,execute,allowed,2025-12-30T18:27:53.716162,789360797
RACCESS_000507,DEV_00263,RES_0015,delete,allowed,2025-12-27T14:27:53.716170,862009955
RACCESS_000508,DEV_00045,RES_0023,write,denied,2026-01-01T20:27:53.716178,643968653
RACCESS_000509,DEV_00008,RES_0032,write,allowed,2025-12-26T16:27:53.716189,971261699
RACCESS_000510,DEV_00206,RES_0004,delete,allowed,2026-01-02T02:27:53.716197,287459734
RACCESS_000511,DEV_00122,RES_0052,delete,allowed,2025-12-30T23:27:53.716205,276241108
RACCESS_000512,DEV_00195,RES_0078,delete,allowed,2025-12-26T19:27:53.716214,70996159
RACCESS_000513,DEV_00039,RES_0001,execute,allowed,2025-12-27T03:27:53.716222,655451298
RACCESS_000514,DEV_00023,RES_0046,write,allowed,2026-01-02T07:27:53.716230,246226547
RACCESS_000515,DEV_00088,RES_0052,read,denied,2026-01-01T16:27:53.716238,678941813
RACCESS_000516,DEV_00285,RES_0059,read,allowed,2026-01-02T11:27:53.716246,726373394
RACCESS_000517,DEV_00157,RES_0035,execute,allowed,2025-12-29T10:27:53.716254,245728964
RACCESS_000518,DEV_00273,RES_0073,write,allowed,2025-12-30T09:27:53.716262,41324080
RACCESS_000519,DEV_00034,RES_0039,delete,allowed,2025-12-27T03:27:53.716271,921961721
RACCESS_000520,DEV_00249,RES_0073,read,allowed,2025-12-26T16:27:53.716279,363601445
RACCESS_000521,DEV_00253,RES_0028,delete,allowed,2025-12-30T03:27:53.716293,289059500
RACCESS_000522,DEV_00057,RES_0055,write,allowed,2025-12-27T06:27:53.716305,768750171
RACCESS_000523,DEV_00082,RES_0056,delete,allowed,2026-01-02T16:27:53.716317,443856856
RACCESS_000524,DEV_00290,RES_0020,read,allowed,2025-12-27T04:27:53.716325,702757190
RACCESS_000525,DEV_00013,RES_0001,delete,denied,2025-12-29T06:27:53.716334,762074406
RACCESS_000526,DEV_00248,RES_0036,read,allowed,2025-12-28T22:27:53.716342,659312391
RACCESS_000527,DEV_00276,RES_0072,read,allowed,2025-12-26T23:27:53.716351,251588929
