event_id,device_id,process_name,process_id,parent_process_id,command_line,user_id,timestamp,severity,outcome
PROC_000185,DEV_00090,winlogon.exe,4485,5746,C:\Windows\System32\winlogon.exe /param 95,USR_0112,2025-12-27T09:27:53.754907,low,denied
PROC_000186,DEV_00216,lsass.exe,5570,4213,C:\Windows\System32\lsass.exe /param 59,USR_0034,2026-01-01T07:27:53.754916,medium,success
PROC_000187,DEV_00028,chrome.exe,3764,9091,C:\Windows\System32\chrome.exe /param 70,USR_0128,2026-01-02T07:27:53.754925,medium,denied
PROC_000188,DEV_00219,chrome.exe,2661,409,C:\Windows\System32\chrome.exe /param 25,USR_0066,2025-12-28T23:27:53.754934,low,success
PROC_000189,DEV_00125,svchost.exe,7287,9090,C:\Windows\System32\svchost.exe /param 7,USR_0132,2026-01-01T20:27:53.754943,low,success
PROC_000190,DEV_00287,winlogon.exe,3375,5135,C:\Windows\System32\winlogon.exe /param 35,USR_0080,2025-12-28T03:27:53.754952,low,success
PROC_000191,DEV_00238,svchost.exe,4852,5816,C:\Windows\System32\svchost.exe /param 24,USR_0101,2025-12-30T05:27:53.754961,low,success
PROC_000192,DEV_00162,chrome.exe,6624,8317,C:\Windows\System32\chrome.exe /param 86,USR_0050,2025-12-27T21:27:53.754970,medium,success
PROC_000193,DEV_00179,psexec.exe,6628,8434,C:\Windows\System32\psexec.exe /param 52,USR_0106,2025-12-28T12:27:53.754987,critical,denied
PROC_000194,DEV_00189,explorer.exe,212,283,C:\Windows\System32\explorer.exe /param 72,USR_0054,2026-01-02T09:27:53.754997,medium,success
PROC_000195,DEV_00240,explorer.exe,7211,3763,C:\Windows\System32\explorer.exe /param 78,USR_0036,2025-12-30T20:27:53.755013,low,denied
PROC_000196,DEV_00282,explorer.exe,1736,3858,C:\Windows\System32\explorer.exe /param 82,USR_0064,2025-12-28T03:27:53.755026,low,success
PROC_000197,DEV_00243,winlogon.exe,2833,9135,C:\Windows\System32\winlogon.exe /param 34,USR_0044,2025-12-28T01:27:53.755040,medium,denied
PROC_000198,DEV_00045,winlogon.exe,7120,5484,C:\Windows\System32\winlogon.exe /param 50,USR_0085,2025-12-27T23:27:53.755049,medium,denied
PROC_000199,DEV_00210,explorer.exe,6463,5493,C:\Windows\System32\explorer.exe /param 33,USR_0112,2025-12-31T04:27:53.755058,low,denied
PROC_000200,DEV_00263,lsass.exe,4298,5461,C:\Windows\System32\lsass.exe /param 57,USR_0087,2026-01-01T17:27:53.755066,low,denied
PROC_000201,DEV_00024,lsass.exe,2573,8230,C:\Windows\System32\lsass.exe /param 48,USR_0022,2025-12-29T14:27:53.755079,medium,denied
PROC_000202,DEV_00180,firefox.exe,6719,7253,C:\Windows\System32\firefox.exe /param 32,USR_0045,2025-12-29T04:27:53.755089,low,denied
PROC_000203,DEV_00037,firefox.exe,7160,2372,C:\Windows\System32\firefox.exe /param 12,USR_0034,2025-12-29T12:27:53.755103,medium,denied
PROC_000204,DEV_00123,explorer.exe,7939,138,C:\Windows\System32\explorer.exe /param 42,USR_0148,2026-01-01T14:27:53.755121,medium,denied
PROC_000205,DEV_00258,winlogon.exe,3595,5002,C:\Windows\System32\winlogon.exe /param 23,USR_0141,2025-12-31T07:27:53.755130,medium,success
PROC_000206,DEV_00072,firefox.exe,5945,7255,C:\Windows\System32\firefox.exe /param 20,USR_0125,2025-12-31T10:27:53.755139,low,denied
PROC_000207,DEV_00049,explorer.exe,184,6675,C:\Windows\System32\explorer.exe /param 0,USR_0076,2025-12-29T22:27:53.755148,low,denied
PROC_000208,DEV_00016,firefox.exe,3453,1111,C:\Windows\System32\firefox.exe /param 8,USR_0021,2025-12-31T11:27:53.755158,low,denied
PROC_000209,DEV_00279,winlogon.exe,5541,1483,C:\Windows\System32\winlogon.exe /param 17,USR_0138,2025-12-26T20:27:53.755167,medium,denied
PROC_000210,DEV_00284,svchost.exe,8430,1256,C:\Windows\System32\svchost.exe /param 82,USR_0148,2025-12-30T02:27:53.755176,medium,denied
PROC_000211,DEV_00052,firefox.exe,3937,7903,C:\Windows\System32\firefox.exe /param 3,USR_0004,2025-12-31T14:27:53.755185,medium,denied
PROC_000212,DEV_00179,svchost.exe,973,9862,C:\Windows\System32\svchost.exe /param 51,USR_0085,2026-01-02T09:27:53.755197,medium,success
PROC_000213,DEV_00238,winlogon.exe,3582,8742,C:\Windows\System32\winlogon.exe /param 90,USR_0053,2025-12-31T21:27:53.755213,low,denied
PROC_000214,DEV_00215,explorer.exe,4085,1637,C:\Windows\System32\explorer.exe /param 67,USR_0138,2025-12-31T01:27:53.755223,low,success
PROC_000215,DEV_00196,chrome.exe,2621,7469,C:\Windows\System32\chrome.exe /param 65,USR_0061,2025-12-27T18:27:53.755232,medium,success
PROC_000216,DEV_00216,lsass.exe,3818,7793,C:\Windows\System32\lsass.exe /param 51,USR_0112,2026-01-01T12:27:53.755243,medium,denied
PROC_000217,DEV_00056,firefox.exe,1554,4010,C:\Windows\System32\firefox.exe /param 62,USR_0078,2025-12-31T17:27:53.755252,low,denied
PROC_000218,DEV_00275,explorer.exe,8236,1655,C:\Windows\System32\explorer.exe /param 39,USR_0034,2025-12-31T21:27:53.755261,medium,denied
PROC_000219,DEV_00188,explorer.exe,7499,5233,C:\Windows\System32\explorer.exe /param 52,USR_0130,2025-12-30T03:27:53.755270,medium,denied
PROC_000220,DEV_00075,impacket,7344,1875,C:\Windows\System32\impacket /param 23,USR_0069,2025-12-27T03:27:53.755278,critical,denied
PROC_000221,DEV_00137,chrome.exe,4430,2510,C:\Windows\System32\chrome.exe /param 3,USR_0145,2025-12-27T20:27:53.755287,medium,denied
PROC_000222,DEV_00009,winlogon.exe,8427,3255,C:\Windows\System32\winlogon.exe /param 67,USR_0145,2025-12-31T14:27:53.755296,medium,success
PROC_000223,DEV_00156,firefox.exe,1526,2322,C:\Windows\System32\firefox.exe /param 83,USR_0049,2025-12-27T00:27:53.755305,low,denied
PROC_000224,DEV_00082,firefox.exe,9038,2588,C:\Windows\System32\firefox.exe /param 64,USR_0136,2025-12-28T20:27:53.755315,low,denied
PROC_000225,DEV_00250,winlogon.exe,2131,3794,C:\Windows\System32\winlogon.exe /param 40,USR_0004,2025-12-31T05:27:53.755325,low,denied
PROC_000226,DEV_00245,svchost.exe,539,3213,C:\Windows\System32\svchost.exe /param 75,USR_0113,2025-12-28T01:27:53.755334,medium,denied
PROC_000227,DEV_00116,wmiexec.py,547,7677,C:\Windows\System32\wmiexec.py /param 37,USR_0027,2025-12-27T08:27:53.755342,critical,denied
PROC_000228,DEV_00208,firefox.exe,6514,7887,C:\Windows\System32\firefox.exe /param 37,USR_0106,2025-12-31T13:27:53.755351,low,success
PROC_000229,DEV_00027,chrome.exe,6446,7683,C:\Windows\System32\chrome.exe /param 98,USR_0011,2026-01-01T07:27:53.755360,medium,denied
PROC_000230,DEV_00194,firefox.exe,7784,662,C:\Windows\System32\firefox.exe /param 33,USR_0144,2026-01-02T04:27:53.755369,medium,success
PROC_000231,DEV_00274,firefox.exe,322,7211,C:\Windows\System32\firefox.exe /param 79,USR_0008,2025-12-31T01:27:53.755379,low,denied
PROC_000232,DEV_00182,firefox.exe,6425,7475,C:\Windows\System32\firefox.exe /param 23,USR_0014,2025-12-27T01:27:53.755390,low,success
PROC_000233,DEV_00223,svchost.exe,1786,9277,C:\Windows\System32\svchost.exe /param 78,USR_0135,2026-01-02T12:27:53.755403,low,success
PROC_000234,DEV_00074,explorer.exe,1481,4181,C:\Windows\System32\explorer.exe /param 65,USR_0143,2026-01-02T04:27:53.755412,low,denied
PROC_000235,DEV_00083,firefox.exe,6803,2909,C:\Windows\System32\firefox.exe /param 77,USR_0039,2025-12-31T15:27:53.755421,medium,success
PROC_000236,DEV_00293,svchost.exe,6679,6986,C:\Windows\System32\svchost.exe /param 56,USR_0091,2025-12-29T17:27:53.755430,low,denied
PROC_000237,DEV_00114,svchost.exe,3502,5365,C:\Windows\System32\svchost.exe /param 61,USR_0130,2025-12-28T10:27:53.755439,medium,success
PROC_000238,DEV_00154,winlogon.exe,1700,9143,C:\Windows\System32\winlogon.exe /param 99,USR_0088,2026-01-01T05:27:53.755448,low,success
PROC_000239,DEV_00131,chrome.exe,9568,3334,C:\Windows\System32\chrome.exe /param 70,USR_0108,2025-12-27T10:27:53.755457,medium,success
PROC_000240,DEV_00284,firefox.exe,4108,9209,C:\Windows\System32\firefox.exe /param 47,USR_0067,2025-12-28T20:27:53.755465,low,success
PROC_000241,DEV_00265,lsass.exe,2365,2031,C:\Windows\System32\lsass.exe /param 15,USR_0070,2025-12-30T01:27:53.755475,medium,denied
PROC_000242,DEV_00194,winlogon.exe,4912,9254,C:\Windows\System32\winlogon.exe /param 95,USR_0026,2025-12-28T08:27:53.755484,low,success
PROC_000243,DEV_00080,explorer.exe,8832,1476,C:\Windows\System32\explorer.exe /param 32,USR_0010,2025-12-28T19:27:53.755493,low,success
PROC_000244,DEV_00291,chrome.exe,1183,8689,C:\Windows\System32\chrome.exe /param 8,USR_0002,2026-01-02T07:27:53.755502,low,denied
PROC_000245,DEV_00013,lsass.exe,4156,8217,C:\Windows\System32\lsass.exe /param 61,USR_0064,2025-12-31T13:27:53.755511,medium,denied
PROC_000246,DEV_00051,explorer.exe,1279,9763,C:\Windows\System32\explorer.exe /param 67,USR_0074,2025-12-31T02:27:53.755521,medium,success
PROC_000247,DEV_00090,svchost.exe,6074,4964,C:\Windows\System32\svchost.exe /param 36,USR_0010,2025-12-27T22:27:53.755529,low,success
PROC_000248,DEV_00128,svchost.exe,7835,7262,C:\Windows\System32\svchost.exe /param 94,USR_0064,2026-01-01T15:27:53.755538,medium,success
PROC_000249,DEV_00163,psexec.exe,6774,6550,C:\Windows\System32\psexec.exe /param 46,USR_0027,2025-12-31T04:27:53.755547,critical,success
PROC_000250,DEV_00222,explorer.exe,3826,9235,C:\Windows\System32\explorer.exe /param 32,USR_0059,2025-12-30T16:27:53.755556,low,denied
PROC_000251,DEV_00116,chrome.exe,7358,6473,C:\Windows\System32\chrome.exe /param 14,USR_0043,2025-12-30T09:27:53.755567,medium,success
PROC_000252,DEV_00200,svchost.exe,7412,8383,C:\Windows\System32\svchost.exe /param 75,USR_0085,2025-12-30T13:27:53.755576,low,success
PROC_000253,DEV_00139,winlogon.exe,9708,4163,C:\Windows\System32\winlogon.exe /param 21,USR_0015,2025-12-28T07:27:53.755586,medium,success
PROC_000254,DEV_00279,explorer.exe,6872,9591,C:\Windows\System32\explorer.exe /param 41,USR_0141,2025-12-30T20:27:53.755594,medium,denied
PROC_000255,DEV_00063,winlogon.exe,4317,3220,C:\Windows\System32\winlogon.exe /param 52,USR_0144,2026-01-01T11:27:53.755603,medium,success
PROC_000256,DEV_00265,mimikatz. exe,8016,3656,C:\Windows\System32\mimikatz. exe /param 85,USR_0020,2026-01-02T16:27:53.755611,critical,denied
PROC_000257,DEV_00084,explorer.exe,6875,3090,C:\Windows\System32\explorer.exe /param 63,USR_0143,2025-12-31T11:27:53.755621,medium,success
PROC_000258,DEV_00065,lsass.exe,2800,6390,C:\Windows\System32\lsass.exe /param 32,USR_0123,2025-12-29T14:27:53.755631,low,denied
PROC_000259,DEV_00165,svchost.exe,1157,8718,C:\Windows\System32\svchost.exe /param 43,USR_0005,2025-12-28T21:27:53.755640,low,denied
PROC_000260,DEV_00097,wmiexec.py,5685,8169,C:\Windows\System32\wmiexec.py /param 57,USR_0030,2025-12-30T21:27:53.755652,critical,success
PROC_000261,DEV_00222,explorer.exe,1198,5361,C:\Windows\System32\explorer.exe /param 77,USR_0022,2026-01-01T07:27:53.755664,medium,success
PROC_000262,DEV_00145,lsass.exe,4922,6736,C:\Windows\System32\lsass.exe /param 16,USR_0121,2025-12-30T21:27:53.755673,medium,success
PROC_000263,DEV_00109,chrome.exe,5086,6951,C:\Windows\System32\chrome.exe /param 51,USR_0146,2025-12-31T05:27:53.755682,medium,denied
PROC_000264,DEV_00222,chrome.exe,5930,7665,C:\Windows\System32\chrome.exe /param 40,USR_0042,2026-01-02T16:27:53.755691,low,denied
PROC_000265,DEV_00089,chrome.exe,3374,1850,C:\Windows\System32\chrome.exe /param 84,USR_0018,2025-12-31T03:27:53.755702,medium,denied
PROC_000266,DEV_00104,firefox.exe,3190,2602,C:\Windows\System32\firefox.exe /param 1,USR_0028,2025-12-29T02:27:53.755711,low,success
PROC_000267,DEV_00244,winlogon.exe,591,7091,C:\Windows\System32\winlogon.exe /param 39,USR_0008,2025-12-31T10:27:53.755720,medium,denied
PROC_000268,DEV_00277,firefox.exe,9763,7472,C:\Windows\System32\firefox.exe /param 20,USR_0041,2025-12-29T21:27:53.755729,medium,denied
PROC_000269,DEV_00096,explorer.exe,1874,705,C:\Windows\System32\explorer.exe /param 57,USR_0048,2025-12-29T16:27:53.755738,low,denied
PROC_000270,DEV_00078,winlogon.exe,5390,1142,C:\Windows\System32\winlogon.exe /param 51,USR_0010,2025-12-27T08:27:53.755747,low,denied
PROC_000271,DEV_00134,explorer.exe,5465,3527,C:\Windows\System32\explorer.exe /param 44,USR_0071,2025-12-31T03:27:53.755759,medium,denied
PROC_000272,DEV_00224,chrome.exe,8662,353,C:\Windows\System32\chrome.exe /param 41,USR_0125,2026-01-02T00:27:53.755769,medium,success
PROC_000273,DEV_00286,explorer.exe,7614,674,C:\Windows\System32\explorer.exe /param 77,USR_0124,2025-12-29T12:27:53.755778,medium,success
PROC_000274,DEV_00096,firefox.exe,3522,7393,C:\Windows\System32\firefox.exe /param 24,USR_0035,2025-12-31T12:27:53.755786,low,denied
PROC_000275,DEV_00060,svchost.exe,5359,5002,C:\Windows\System32\svchost.exe /param 37,USR_0063,2025-12-31T18:27:53.755823,low,denied
PROC_000276,DEV_00006,winlogon.exe,2346,8559,C:\Windows\System32\winlogon.exe /param 25,USR_0026,2025-12-29T01:27:53.755833,low,success
PROC_000277,DEV_00196,firefox.exe,7859,132,C:\Windows\System32\firefox.exe /param 65,USR_0105,2025-12-26T18:27:53.755842,low,denied
PROC_000278,DEV_00022,explorer.exe,7012,894,C:\Windows\System32\explorer.exe /param 64,USR_0011,2025-12-29T13:27:53.755851,low,success
PROC_000279,DEV_00288,firefox.exe,7888,4540,C:\Windows\System32\firefox.exe /param 81,USR_0036,2025-12-28T12:27:53.755860,low,denied
PROC_000280,DEV_00146,chrome.exe,6346,9262,C:\Windows\System32\chrome.exe /param 88,USR_0142,2025-12-31T04:27:53.755869,low,denied
PROC_000281,DEV_00257,lsass.exe,6931,3080,C:\Windows\System32\lsass.exe /param 94,USR_0096,2026-01-02T11:27:53.755878,low,denied
PROC_000282,DEV_00040,lsass.exe,6663,5803,C:\Windows\System32\lsass.exe /param 61,USR_0110,2026-01-01T15:27:53.755887,medium,success
PROC_000283,DEV_00284,chrome.exe,4345,7121,C:\Windows\System32\chrome.exe /param 72,USR_0013,2025-12-27T06:27:53.755896,low,success
PROC_000284,DEV_00193,lsass.exe,4212,5933,C:\Windows\System32\lsass.exe /param 84,USR_0099,2025-12-31T13:27:53.755905,medium,success
PROC_000285,DEV_00164,svchost.exe,1334,5295,C:\Windows\System32\svchost.exe /param 73,USR_0141,2025-12-31T17:27:53.755914,medium,denied
PROC_000286,DEV_00264,firefox.exe,5296,7081,C:\Windows\System32\firefox.exe /param 17,USR_0088,2026-01-02T05:27:53.755923,low,denied
PROC_000287,DEV_00193,svchost.exe,947,2857,C:\Windows\System32\svchost.exe /param 52,USR_0082,2026-01-01T09:27:53.755931,medium,denied
PROC_000288,DEV_00118,svchost.exe,3250,2264,C:\Windows\System32\svchost.exe /param 26,USR_0075,2025-12-31T18:27:53.755940,medium,success
PROC_000289,DEV_00010,wmiexec.py,8179,6979,C:\Windows\System32\wmiexec.py /param 96,USR_0103,2025-12-27T03:27:53.755949,critical,denied
PROC_000290,DEV_00162,svchost.exe,8350,529,C:\Windows\System32\svchost.exe /param 69,USR_0119,2025-12-31T06:27:53.755961,medium,success
PROC_000291,DEV_00293,wmiexec.py,2796,3630,C:\Windows\System32\wmiexec.py /param 28,USR_0098,2025-12-31T16:27:53.755970,critical,success
PROC_000292,DEV_00131,firefox.exe,1499,6038,C:\Windows\System32\firefox.exe /param 23,USR_0047,2025-12-30T00:27:53.755985,medium,denied
PROC_000293,DEV_00166,chrome.exe,8244,5252,C:\Windows\System32\chrome.exe /param 62,USR_0127,2025-12-29T03:27:53.755994,medium,success
PROC_000294,DEV_00224,chrome.exe,4604,2771,C:\Windows\System32\chrome.exe /param 98,USR_0030,2026-01-02T14:27:53.756011,low,success
PROC_000295,DEV_00005,svchost.exe,9090,2921,C:\Windows\System32\svchost.exe /param 26,USR_0095,2025-12-28T02:27:53.756021,low,denied
PROC_000296,DEV_00105,firefox.exe,9152,9500,C:\Windows\System32\firefox.exe /param 26,USR_0023,2025-12-26T20:27:53.756030,medium,denied
PROC_000297,DEV_00267,chrome.exe,5051,4675,C:\Windows\System32\chrome.exe /param 72,USR_0087,2025-12-31T18:27:53.756041,low,denied
PROC_000298,DEV_00194,lsass.exe,7756,1043,C:\Windows\System32\lsass.exe /param 84,USR_0039,2025-12-29T08:27:53.756050,medium,success
PROC_000299,DEV_00160,chrome.exe,4315,814,C:\Windows\System32\chrome.exe /param 47,USR_0068,2026-01-01T14:27:53.756060,low,success
PROC_000300,DEV_00249,lsass.exe,872,6039,C:\Windows\System32\lsass.exe /param 48,USR_0049,2025-12-29T20:27:53.756069,medium,success
PROC_000301,DEV_00272,winlogon.exe,2924,3590,C:\Windows\System32\winlogon.exe /param 50,USR_0037,2026-01-01T01:27:53.756079,medium,success
PROC_000302,DEV_00193,winlogon.exe,3877,5313,C:\Windows\System32\winlogon.exe /param 60,USR_0098,2025-12-29T08:27:53.756088,low,denied
PROC_000303,DEV_00126,chrome.exe,1763,3853,C:\Windows\System32\chrome.exe /param 74,USR_0077,2025-12-28T17:27:53.756098,medium,denied
PROC_000304,DEV_00157,chrome.exe,7492,7631,C:\Windows\System32\chrome.exe /param 100,USR_0144,2025-12-28T16:27:53.756107,medium,success
PROC_000305,DEV_00234,wmiexec.py,3104,8288,C:\Windows\System32\wmiexec.py /param 25,USR_0057,2026-01-02T02:27:53.756116,critical,success
PROC_000306,DEV_00220,winlogon.exe,2435,7649,C:\Windows\System32\winlogon.exe /param 11,USR_0017,2025-12-26T23:27:53.756128,medium,success
PROC_000307,DEV_00167,chrome.exe,8062,1202,C:\Windows\System32\chrome.exe /param 21,USR_0111,2025-12-28T12:27:53.756137,medium,success
PROC_000308,DEV_00216,winlogon.exe,4073,2047,C:\Windows\System32\winlogon.exe /param 86,USR_0065,2026-01-02T09:27:53.756153,low,denied
PROC_000309,DEV_00132,explorer.exe,7082,8375,C:\Windows\System32\explorer.exe /param 31,USR_0042,2025-12-29T01:27:53.756164,low,success
PROC_000310,DEV_00023,firefox.exe,2847,3721,C:\Windows\System32\firefox.exe /param 2,USR_0150,2026-01-02T13:27:53.756178,low,denied
PROC_000311,DEV_00057,chrome.exe,9295,3561,C:\Windows\System32\chrome.exe /param 7,USR_0099,2025-12-30T04:27:53.756187,medium,denied
PROC_000312,DEV_00122,lsass.exe,6347,8750,C:\Windows\System32\lsass.exe /param 46,USR_0051,2026-01-02T06:27:53.756197,low,success
PROC_000313,DEV_00133,ncat. exe,7179,5267,C:\Windows\System32\ncat. exe /param 62,USR_0036,2025-12-31T08:27:53.756206,critical,denied
PROC_000314,DEV_00151,svchost.exe,6388,8156,C:\Windows\System32\svchost.exe /param 41,USR_0016,2025-12-27T02:27:53.756215,low,success
PROC_000315,DEV_00289,lsass.exe,5302,5173,C:\Windows\System32\lsass.exe /param 88,USR_0004,2025-12-30T14:27:53.756224,medium,denied
PROC_000316,DEV_00197,winlogon.exe,9774,814,C:\Windows\System32\winlogon.exe /param 45,USR_0112,2025-12-29T23:27:53.756233,low,success
PROC_000317,DEV_00298,svchost.exe,3299,6172,C:\Windows\System32\svchost.exe /param 76,USR_0014,2025-12-30T17:27:53.756242,medium,success
PROC_000318,DEV_00141,explorer.exe,5818,7394,C:\Windows\System32\explorer.exe /param 60,USR_0101,2025-12-29T13:27:53.756251,medium,success
PROC_000319,DEV_00126,mimikatz. exe,6766,195,C:\Windows\System32\mimikatz. exe /param 13,USR_0082,2025-12-29T14:27:53.756259,critical,denied
PROC_000320,DEV_00252,chrome.exe,2455,2443,C:\Windows\System32\chrome.exe /param 34,USR_0127,2025-12-27T23:27:53.756268,medium,success
PROC_000321,DEV_00032,firefox.exe,481,5719,C:\Windows\System32\firefox.exe /param 95,USR_0096,2025-12-30T13:27:53.756278,low,success
PROC_000322,DEV_00265,ncat. exe,5954,8980,C:\Windows\System32\ncat. exe /param 23,USR_0070,2025-12-31T10:27:53.756286,critical,success
PROC_000323,DEV_00008,lsass.exe,2878,6731,C:\Windows\System32\lsass.exe /param 95,USR_0009,2025-12-31T11:27:53.756295,low,denied
PROC_000324,DEV_00158,firefox.exe,5237,8480,C:\Windows\System32\firefox.exe /param 4,USR_0019,2025-12-31T16:27:53.756305,medium,success
PROC_000325,DEV_00200,winlogon.exe,9690,9101,C:\Windows\System32\winlogon.exe /param 32,USR_0124,2026-01-02T09:27:53.756316,low,denied
PROC_000326,DEV_00147,firefox.exe,5989,3568,C:\Windows\System32\firefox.exe /param 12,USR_0045,2025-12-26T16:27:53.756325,medium,denied
PROC_000327,DEV_00192,winlogon.exe,6363,6563,C:\Windows\System32\winlogon.exe /param 23,USR_0089,2025-12-30T11:27:53.756335,low,success
PROC_000328,DEV_00060,explorer.exe,1482,7580,C:\Windows\System32\explorer.exe /param 87,USR_0065,2025-12-26T17:27:53.756346,low,denied
PROC_000329,DEV_00015,chrome.exe,7300,9033,C:\Windows\System32\chrome.exe /param 48,USR_0063,2026-01-02T12:27:53.756361,medium,denied
PROC_000330,DEV_00257,mimikatz. exe,6366,5730,C:\Windows\System32\mimikatz. exe /param 75,USR_0117,2025-12-31T06:27:53.756370,critical,success
PROC_000331,DEV_00272,lsass.exe,5290,9854,C:\Windows\System32\lsass.exe /param 57,USR_0052,2025-12-31T12:27:53.756379,low,denied
PROC_000332,DEV_00042,lsass.exe,4260,1547,C:\Windows\System32\lsass.exe /param 44,USR_0124,2025-12-28T22:27:53.756388,low,success
PROC_000333,DEV_00169,firefox.exe,3640,514,C:\Windows\System32\firefox.exe /param 73,USR_0037,2025-12-31T23:27:53.756397,medium,denied
